Dim1	Dim2	Dataset
4.370828521	-4.26368326	Stromal cell_Hsd11b2 high(Uterus)
4.614070785	-5.042117536	Stromal cell_Hsd11b2 high(Uterus)
4.339526069	-4.288533628	Stromal cell_Hsd11b2 high(Uterus)
4.656496894	-4.727672041	Stromal cell_Hsd11b2 high(Uterus)
4.553201568	-4.789640844	Stromal cell_Hsd11b2 high(Uterus)
4.645430458	-4.282648504	Stromal cell_Hsd11b2 high(Uterus)
4.074335945	-4.819610536	Stromal cell_Hsd11b2 high(Uterus)
4.465727222	-5.031260908	Stromal cell_Hsd11b2 high(Uterus)
4.624933136	-4.855060041	Stromal cell_Has1 high(Uterus)
3.906959426	-4.255948961	Stromal cell_Has1 high(Uterus)
4.026176345	-4.660247267	Stromal cell_Has1 high(Uterus)
4.107793701	-4.916219652	Stromal cell_Has1 high(Uterus)
3.725309503	-4.50194496	Stromal cell_Has1 high(Uterus)
3.943336618	-4.637956083	Stromal cell_Has1 high(Uterus)
4.434803855	-4.281768263	Stromal cell_Has1 high(Uterus)
4.337893856	-4.280021608	Stromal cell_Has1 high(Uterus)
4.004297626	-4.360899866	Stromal cell_Has1 high(Uterus)
4.229340923	-5.115574301	Stromal cell_Has1 high(Uterus)
3.862193239	-4.337151945	Stromal cell_Has1 high(Uterus)
4.060227287	-4.496237696	Stromal cell_Has1 high(Uterus)
4.076027763	-4.262183607	Stromal cell_Has1 high(Uterus)
4.292736423	-4.336870611	Stromal cell_Has1 high(Uterus)
4.259838474	-4.301772535	Stromal cell_Has1 high(Uterus)
4.406978977	-4.664006651	Stromal cell_Has1 high(Uterus)
4.281736267	-4.802120626	Stromal cell_Has1 high(Uterus)
3.929788959	-4.286539019	Stromal cell_Has1 high(Uterus)
4.390134227	-4.970728815	Stromal cell_Has1 high(Uterus)
4.137764347	-4.60236162	Stromal cell_Has1 high(Uterus)
4.115376365	-4.400614679	Stromal cell_Has1 high(Uterus)
4.218733203	-4.562443674	Stromal cell_Has1 high(Uterus)
3.730554235	-4.680775583	Stromal cell_Has1 high(Uterus)
4.339504135	-4.436469019	Stromal cell_Has1 high(Uterus)
4.523808372	-4.351020754	Stromal cell_Has1 high(Uterus)
2.889725578	-5.471230448	Stromal cell_Has1 high(Uterus)
1.95872308	-4.810001791	Stromal cell_Has1 high(Uterus)
4.13922013	-4.406790674	Stromal cell_Has1 high(Uterus)
3.896585119	-4.485777319	Stromal cell_Has1 high(Uterus)
4.196201217	-4.794338167	Stromal cell_Has1 high(Uterus)
4.057782066	-4.252427996	Stromal cell_Has1 high(Uterus)
3.919868124	-4.394664705	Stromal cell_Has1 high(Uterus)
3.837010753	-4.8222875	Stromal cell_Has1 high(Uterus)
4.322239292	-5.009091318	Stromal cell_Has1 high(Uterus)
4.68866719	-5.115717829	Stromal cell_Has1 high(Uterus)
4.097879303	-5.037889898	Stromal cell_Has1 high(Uterus)
4.419808757	-4.620329798	Stromal cell_Has1 high(Uterus)
4.05521239	-4.924822271	Stromal cell_Has1 high(Uterus)
3.818990362	-4.550145567	Stromal cell_Has1 high(Uterus)
3.962441576	-4.265151441	Stromal cell_Has1 high(Uterus)
