a,TSNE_1,TSNE_2,X,
5199,X3.81,8.139346028,2.771105217,Neutrophil(Neonatal-Rib)
5200,X22.81,8.098215467,2.708014164,Neutrophil(Neonatal-Rib)
5201,X31.81,8.09913387,2.796995896,Neutrophil(Neonatal-Rib)
5202,X42.81,8.129112953,2.747529266,Neutrophil(Neonatal-Rib)
5203,X4.81,8.045072228,2.618241953,Neutrophil(Neonatal-Rib)
5204,X27.81,8.05185871,2.644182029,Neutrophil(Neonatal-Rib)
5205,X5.81,8.025401205,2.683829951,Neutrophil(Neonatal-Rib)
5206,X6.81,8.07785124,3.03187795,Neutrophil(Neonatal-Rib)
5207,X14.81,8.064728451,3.15977993,Neutrophil(Neonatal-Rib)
5208,X20.81,8.086410175,2.956410107,Neutrophil(Neonatal-Rib)
5209,X7.81,8.089335353,2.880830413,Neutrophil(Neonatal-Rib)
5210,X9.81,7.959610501,2.389202481,Neutrophil(Neonatal-Rib)
5211,X10.81,7.988768032,3.815901197,Neutrophil(Neonatal-Rib)
5212,X15.84,7.736014166,4.822648718,Cartilagecell_Cluhigh(Neonatal-Rib)
5213,X11.81,8.074054269,2.690694357,Neutrophil(Neonatal-Rib)
5214,X13.81,8.014517045,2.489378256,Neutrophil(Neonatal-Rib)
5215,X47.81,8.066700777,3.210481843,Neutrophil(Neonatal-Rib)
5216,X15.81,8.046051921,2.602142291,Neutrophil(Neonatal-Rib)
5217,X38.81,8.07193677,2.646403541,Neutrophil(Neonatal-Rib)
5218,X16.81,8.073456405,2.684706644,Neutrophil(Neonatal-Rib)
5219,X34.81,8.103948326,2.725338824,Neutrophil(Neonatal-Rib)
5220,X17.81,8.065683272,2.680756631,Neutrophil(Neonatal-Rib)
5221,X47.194,7.992343805,1.983014144,Neutrophil_Ltfhigh(Bone-Marrow_c-kit)
5222,X19.81,8.063303144,3.241892869,Neutrophil(Neonatal-Rib)
5223,X21.81,8.061211715,2.660668126,Neutrophil(Neonatal-Rib)
5224,X23.81,8.103672286,2.777001709,Neutrophil(Neonatal-Rib)
5225,X24.81,8.045991211,2.613380317,Neutrophil(Neonatal-Rib)
5226,X25.81,8.049446212,2.700353394,Neutrophil(Neonatal-Rib)
5227,X26.81,8.108408337,2.784386244,Neutrophil(Neonatal-Rib)
5228,X28.81,8.079517673,2.722704247,Neutrophil(Neonatal-Rib)
5229,X29.81,8.029129216,2.542747794,Neutrophil(Neonatal-Rib)
5230,X30.81,8.093116945,2.749051971,Neutrophil(Neonatal-Rib)
5231,X33.81,8.028979696,2.600788994,Neutrophil(Neonatal-Rib)
5232,X36.81,7.913700149,2.193222354,Neutrophil(Neonatal-Rib)
5233,X37.81,8.086666897,2.741587393,Neutrophil(Neonatal-Rib)
5234,X39.81,8.086730618,2.731094501,Neutrophil(Neonatal-Rib)
5235,X39.194,7.919805973,1.972634036,Neutrophil_Ltfhigh(Bone-Marrow_c-kit)
5236,X43.81,8.08315955,3.003254993,Neutrophil(Neonatal-Rib)
5237,X48.81,8.091091885,2.834856799,Neutrophil(Neonatal-Rib)
5238,X44.81,8.032918923,2.656586915,Neutrophil(Neonatal-Rib)
5239,X45.81,8.075274985,2.705974665,Neutrophil(Neonatal-Rib)
5240,X49.81,8.085648701,2.889344374,Neutrophil(Neonatal-Rib)
5241,X9.82,7.962491813,6.11790041,Cartilagecell_Col2a1high(Neonatal-Rib)
5242,X0.83,8.04672354,6.215896785,Cartilagecell_Col2a1high(Neonatal-Rib)
5243,X30.82,8.032683444,6.25635232,Cartilagecell_Col2a1high(Neonatal-Rib)
5244,X28.85,7.952373069,6.272776754,Cartilagecell_Ppa1high(Neonatal-Rib)
5245,X1.82,7.720955494,5.857427412,Cartilagecell_Col2a1high(Neonatal-Rib)
5246,X4.82,7.675687374,6.194204932,Cartilagecell_Col2a1high(Neonatal-Rib)
5247,X29.82,7.663356321,6.026796084,Cartilagecell_Col2a1high(Neonatal-Rib)
5248,X3.82,8.123684456,5.794860406,Cartilagecell_Col2a1high(Neonatal-Rib)
5249,X29.85,8.164234437,5.950963769,Cartilagecell_Ppa1high(Neonatal-Rib)
5250,X42.82,7.880513705,6.070550756,Cartilagecell_Col2a1high(Neonatal-Rib)
5251,X5.82,7.247200573,5.770209809,Cartilagecell_Col2a1high(Neonatal-Rib)
5252,X9.85,7.985092043,5.590045278,Cartilagecell_Ppa1high(Neonatal-Rib)
5253,X33.82,7.607225815,5.558549546,Cartilagecell_Col2a1high(Neonatal-Rib)
5254,X8.82,7.999224265,5.918560827,Cartilagecell_Col2a1high(Neonatal-Rib)
5255,X10.82,7.751017493,6.12787899,Cartilagecell_Col2a1high(Neonatal-Rib)
5256,X2.85,8.043565621,6.228364135,Cartilagecell_Ppa1high(Neonatal-Rib)
5257,X11.82,7.959296159,6.306859331,Cartilagecell_Col2a1high(Neonatal-Rib)
5258,X3.98,7.945663683,6.199624107,Osteoblast(Neonatal-Calvaria)
5259,X13.82,8.088680431,6.037737007,Cartilagecell_Col2a1high(Neonatal-Rib)
5260,X25.85,7.902075136,5.775458995,Cartilagecell_Ppa1high(Neonatal-Rib)
5261,X36.97,8.145864605,6.023621254,Dividngcell(Neonatal-Calvaria)
5262,X15.82,8.119088963,5.819538969,Cartilagecell_Col2a1high(Neonatal-Rib)
5263,X47.96,8.196567466,5.796060721,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5264,X4.96,8.240253558,6.003227263,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5265,X20.82,8.141879873,6.237595394,Cartilagecell_Col2a1high(Neonatal-Rib)
5266,X24.85,8.112986686,6.16063925,Cartilagecell_Ppa1high(Neonatal-Rib)
5267,X30.85,8.225155776,6.164666573,Cartilagecell_Ppa1high(Neonatal-Rib)
5268,X24.82,7.763946669,5.912711586,Cartilagecell_Col2a1high(Neonatal-Rib)
5269,X4.85,7.887229473,5.964002432,Cartilagecell_Ppa1high(Neonatal-Rib)
5270,X25.82,7.836470636,6.21266787,Cartilagecell_Col2a1high(Neonatal-Rib)
5271,X13.85,7.970464033,6.204338615,Cartilagecell_Ppa1high(Neonatal-Rib)
5272,X26.82,7.411336407,5.83729445,Cartilagecell_Col2a1high(Neonatal-Rib)
5273,X45.82,7.778046716,5.902777382,Cartilagecell_Col2a1high(Neonatal-Rib)
5274,X2.96,7.880737274,6.169786785,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5275,X9.96,7.639565108,5.935214341,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5276,X35.82,8.014422068,6.294121575,Cartilagecell_Col2a1high(Neonatal-Rib)
5277,X31.82,8.183871985,6.246458342,Cartilagecell_Col2a1high(Neonatal-Rib)
5278,X5.85,8.197360087,6.215771668,Cartilagecell_Ppa1high(Neonatal-Rib)
5279,X10.85,8.22789803,6.161527246,Cartilagecell_Ppa1high(Neonatal-Rib)
5280,X49.85,8.155614719,6.226199983,Cartilagecell_Ppa1high(Neonatal-Rib)
5281,X32.82,7.811632803,5.658221084,Cartilagecell_Col2a1high(Neonatal-Rib)
5282,X1.85,7.827368294,5.690181645,Cartilagecell_Ppa1high(Neonatal-Rib)
5283,X3.85,7.780411403,5.686173459,Cartilagecell_Ppa1high(Neonatal-Rib)
5284,X33.85,7.795737546,5.547090534,Cartilagecell_Ppa1high(Neonatal-Rib)
5285,X34.82,7.70040518,5.958640613,Cartilagecell_Col2a1high(Neonatal-Rib)
5286,X43.82,7.63678376,6.028086049,Cartilagecell_Col2a1high(Neonatal-Rib)
5287,X41.82,7.897897727,5.960340346,Cartilagecell_Col2a1high(Neonatal-Rib)
5288,X32.97,8.049569721,6.01626205,Dividngcell(Neonatal-Calvaria)
5289,X44.82,7.089152163,5.669394814,Cartilagecell_Col2a1high(Neonatal-Rib)
5290,X46.82,7.786471584,6.104365339,Cartilagecell_Col2a1high(Neonatal-Rib)
5291,X8.85,7.928230163,6.206506891,Cartilagecell_Ppa1high(Neonatal-Rib)
5292,X48.82,8.004109644,6.010567277,Cartilagecell_Col2a1high(Neonatal-Rib)
5293,X2.83,2.543181482,1.931810178,Erythroblast_Hba-a1high(Neonatal-Rib)
5294,X0.84,2.519167932,1.908005002,Erythroblast_Hba-a1high(Neonatal-Rib)
5295,X3.83,2.49494127,1.880639251,Erythroblast_Hba-a1high(Neonatal-Rib)
5296,X13.83,2.517249522,1.861627187,Erythroblast_Hba-a1high(Neonatal-Rib)
5297,X28.83,2.521081989,1.825043969,Erythroblast_Hba-a1high(Neonatal-Rib)
5298,X46.83,2.510210298,1.872416328,Erythroblast_Hba-a1high(Neonatal-Rib)
5299,X1.83,2.561111511,1.81916419,Erythroblast_Hba-a1high(Neonatal-Rib)
5300,X7.83,2.712326805,1.566555908,Erythroblast_Hba-a1high(Neonatal-Rib)
5301,X24.83,8.003673949,6.412946127,Erythroblast_Hba-a1high(Neonatal-Rib)
5302,X34.83,2.350136945,1.837673468,Erythroblast_Hba-a1high(Neonatal-Rib)
5303,X20.83,2.588449919,1.445983631,Erythroblast_Hba-a1high(Neonatal-Rib)
5304,X4.83,2.660456858,1.351689193,Erythroblast_Hba-a1high(Neonatal-Rib)
5305,X25.83,2.394185438,1.414881958,Erythroblast_Hba-a1high(Neonatal-Rib)
5306,X0.103,2.81278411,1.335870994,Proerythrocytes(Bone_Marrow_Mesenchyme)
5307,X8.102,2.930411105,1.284849454,Proerythrocytes(Bone_Marrow_Mesenchyme)
5308,X31.160,2.518195889,1.315299418,Erythroblast_Klf1high(Fetal-liver)
5309,X35.83,2.183878252,1.522740051,Erythroblast_Hba-a1high(Neonatal-Rib)
5310,X5.83,1.802805691,1.612125816,Erythroblast_Hba-a1high(Neonatal-Rib)
5311,X39.83,1.861967207,1.603011955,Erythroblast_Hba-a1high(Neonatal-Rib)
5312,X4.153,1.680891745,1.675144499,Erythroblast_Klf1high(Fetal_Stomache)
5313,X11.153,1.722513692,1.630441449,Erythroblast_Klf1high(Fetal_Stomache)
5314,X27.153,1.614003518,1.645061554,Erythroblast_Klf1high(Fetal_Stomache)
5315,X22.83,2.161703534,1.545508028,Erythroblast_Hba-a1high(Neonatal-Rib)
5316,X6.83,2.21110006,1.467827293,Erythroblast_Hba-a1high(Neonatal-Rib)
5317,X18.153,2.086318063,1.464899035,Erythroblast_Klf1high(Fetal_Stomache)
5318,X21.160,2.268754511,1.389774013,Erythroblast_Klf1high(Fetal-liver)
5319,X25.160,2.0919551,1.475617634,Erythroblast_Klf1high(Fetal-liver)
5320,X23.83,2.472475615,1.612238405,Erythroblast_Hba-a1high(Neonatal-Rib)
5321,X44.83,2.481958044,1.788872918,Erythroblast_Hba-a1high(Neonatal-Rib)
5322,X15.192,4.159777168,-0.414748711,Multipotentprogenitor_Ctla2ahigh(Bone-Marrow_c-kit)
5323,X17.192,4.281082919,-0.61440403,Multipotentprogenitor_Ctla2ahigh(Bone-Marrow_c-kit)
5324,X9.83,2.294610725,1.539166233,Erythroblast_Hba-a1high(Neonatal-Rib)
5325,X8.83,2.610057351,1.407957584,Erythroblast_Hba-a1high(Neonatal-Rib)
5326,X37.104,2.852465507,1.200004607,Erythrocytes(Bone_Marrow_Mesenchyme)
5327,X45.104,3.228890216,1.381490459,Erythrocytes(Bone_Marrow_Mesenchyme)
5328,X43.83,2.126269663,1.590596652,Erythroblast_Hba-a1high(Neonatal-Rib)
5329,X49.83,2.247897478,1.547389267,Erythroblast_Hba-a1high(Neonatal-Rib)
5330,X10.83,2.358402187,1.583444549,Erythroblast_Hba-a1high(Neonatal-Rib)
5331,X1.104,2.917672143,1.375733227,Erythrocytes(Bone_Marrow_Mesenchyme)
5332,X11.83,2.028951027,1.672547946,Erythroblast_Hba-a1high(Neonatal-Rib)
5333,X38.83,2.484157582,1.475123951,Erythroblast_Hba-a1high(Neonatal-Rib)
5334,X11.106,5.965131367,0.720320721,Neutrophil(Bone_Marrow_Mesenchyme)
5335,X12.83,5.616358643,0.828883888,Erythroblast_Hba-a1high(Neonatal-Rib)
5336,X21.106,4.986283312,0.978904019,Neutrophil(Bone_Marrow_Mesenchyme)
5337,X23.106,5.783786156,0.762532552,Neutrophil(Bone_Marrow_Mesenchyme)
5338,X27.106,5.281714793,0.892245373,Neutrophil(Bone_Marrow_Mesenchyme)
5339,X28.106,5.929737157,0.743734529,Neutrophil(Bone_Marrow_Mesenchyme)
5340,X17.113,-4.446246759,-3.356376875,Tcell_Cd8b1high(Mammary-Gland-Virgin)
5341,X14.83,-4.455537592,-3.355126296,Erythroblast_Hba-a1high(Neonatal-Rib)
5342,X22.113,-3.94169076,-3.296983874,Tcell_Cd8b1high(Mammary-Gland-Virgin)
5343,X40.113,-4.461167662,-3.419533341,Tcell_Cd8b1high(Mammary-Gland-Virgin)
5344,X25.117,-4.427048414,-3.401650389,T-cells_Ctla4high(Mammary-Gland-Virgin)
5345,X30.117,-4.750814219,-3.484492923,T-cells_Ctla4high(Mammary-Gland-Virgin)
5346,X18.83,2.417320083,1.395787142,Erythroblast_Hba-a1high(Neonatal-Rib)
5347,X15.83,2.293889295,1.370526137,Erythroblast_Hba-a1high(Neonatal-Rib)
5348,X36.109,2.912904197,1.016229574,Bcell(Bone_Marrow_Mesenchyme)
5349,X16.83,2.345276782,1.50606331,Erythroblast_Hba-a1high(Neonatal-Rib)
5350,X27.83,2.339687434,1.561885465,Erythroblast_Hba-a1high(Neonatal-Rib)
5351,X28.153,3.401311264,0.272400602,Erythroblast_Klf1high(Fetal_Stomache)
5352,X17.83,3.772802968,0.023051971,Erythroblast_Hba-a1high(Neonatal-Rib)
5353,X14.161,3.970451697,-0.138375063,Stemandprogenitorcell(Fetal-liver)
5354,X20.161,3.332424173,0.420637277,Stemandprogenitorcell(Fetal-liver)
5355,X0.164,4.12006764,-0.237888013,Dendriticcell(Fetal-liver)
5356,X19.170,4.050233508,-0.184806871,Enterocyteprogenitor(Fetal_Intestine)
5357,X15.102,2.829929867,1.189348747,Proerythrocytes(Bone_Marrow_Mesenchyme)
5358,X19.153,2.489472729,1.329453318,Erythroblast_Klf1high(Fetal_Stomache)
5359,X42.153,2.345877506,1.326966603,Erythroblast_Klf1high(Fetal_Stomache)
5360,X19.83,2.668043725,1.185857748,Erythroblast_Hba-a1high(Neonatal-Rib)
5361,X20.102,3.002217698,0.872068512,Proerythrocytes(Bone_Marrow_Mesenchyme)
5362,X3.160,2.596272704,1.17012621,Erythroblast_Klf1high(Fetal-liver)
5363,X28.103,3.351321073,1.247611991,Erythroblast(Bone_Marrow_Mesenchyme)
5364,X21.83,2.283055245,1.585670673,Erythroblast_Hba-a1high(Neonatal-Rib)
5365,X23.153,1.927221277,1.680206434,Erythroblast_Klf1high(Fetal_Stomache)
5366,X23.85,8.0587661,6.337210044,Cartilagecell_Ppa1high(Neonatal-Rib)
5367,X31.97,8.039519718,6.337483537,Dividngcell(Neonatal-Calvaria)
5368,X44.97,8.019417319,6.368232338,Dividngcell(Neonatal-Calvaria)
5369,X40.153,2.175145181,1.403027849,Erythroblast_Klf1high(Fetal_Stomache)
5370,X26.83,0.315510039,4.259192368,Erythroblast_Hba-a1high(Neonatal-Rib)
5371,X22.88,0.221164289,4.216174178,Mesenchymalcell(Neonatal-Muscle)
5372,X4.159,0.347145691,4.779524295,Smoothmusclecell(Fetal_Lung)
5373,X11.159,0.234983252,4.19055334,Smoothmusclecell(Fetal_Lung)
5374,X26.185,0.295161774,4.436918021,Muscle(Embryonic-Mesenchyme)
5375,X29.83,2.350985156,1.752052327,Erythroblast_Hba-a1high(Neonatal-Rib)
5376,X47.83,2.208399931,1.561497183,Erythroblast_Hba-a1high(Neonatal-Rib)
5377,X30.83,2.23928261,1.633802872,Erythroblast_Hba-a1high(Neonatal-Rib)
5378,X31.83,2.148997771,1.494562662,Erythroblast_Hba-a1high(Neonatal-Rib)
5379,X31.102,2.381114797,1.4228681,Proerythrocytes(Bone_Marrow_Mesenchyme)
5380,X32.83,2.548574576,1.336201822,Erythroblast_Hba-a1high(Neonatal-Rib)
5381,X20.106,4.752243509,1.019555454,Neutrophil(Bone_Marrow_Mesenchyme)
5382,X33.83,4.918926114,0.999524388,Erythroblast_Hba-a1high(Neonatal-Rib)
5383,X35.106,4.816248142,1.022021704,Neutrophil(Bone_Marrow_Mesenchyme)
5384,X47.106,4.437465497,1.066776583,Neutrophil(Bone_Marrow_Mesenchyme)
5385,X37.150,0.564553767,3.501335763,Stromalcell_Cdkn1chigh(Fetal_Stomache)
5386,X36.83,1.97241905,1.49540998,Erythroblast_Hba-a1high(Neonatal-Rib)
5387,X8.153,1.718857787,1.564842827,Erythroblast_Klf1high(Fetal_Stomache)
5388,X13.153,2.159916238,1.395510417,Erythroblast_Klf1high(Fetal_Stomache)
5389,X37.83,2.195305539,1.577306473,Erythroblast_Hba-a1high(Neonatal-Rib)
5390,X18.109,3.265545255,1.055798996,Bcell(Bone_Marrow_Mesenchyme)
5391,X1.153,1.634754687,1.664013451,Erythroblast_Klf1high(Fetal_Stomache)
5392,X49.153,1.684039212,1.62458025,Erythroblast_Klf1high(Fetal_Stomache)
5393,X40.83,2.105428438,1.543416597,Erythroblast_Hba-a1high(Neonatal-Rib)
5394,X33.153,1.535943236,1.702741871,Erythroblast_Klf1high(Fetal_Stomache)
5395,X42.83,2.817914186,1.290748171,Erythroblast_Hba-a1high(Neonatal-Rib)
5396,X3.102,3.007282656,1.285908674,Proerythrocytes(Bone_Marrow_Mesenchyme)
5397,X45.83,2.151276018,1.414818996,Erythroblast_Hba-a1high(Neonatal-Rib)
5398,X14.193,2.718303248,1.054204258,Erythrocyteprogenitor_Car1high(Bone-Marrow_c-kit)
5399,X44.193,2.297820594,1.326745029,Erythrocyteprogenitor_Car1high(Bone-Marrow_c-kit)
5400,X48.83,2.342573119,1.541263668,Erythroblast_Hba-a1high(Neonatal-Rib)
5401,X46.84,7.711605049,5.122725927,Cartilagecell_Cluhigh(Neonatal-Rib)
5402,X2.84,7.548691265,5.206306889,Cartilagecell_Cluhigh(Neonatal-Rib)
5403,X42.84,7.615117111,5.047522347,Cartilagecell_Cluhigh(Neonatal-Rib)
5404,X47.84,7.518348574,4.944545226,Cartilagecell_Cluhigh(Neonatal-Rib)
5405,X7.84,7.698046265,4.880698382,Cartilagecell_Cluhigh(Neonatal-Rib)
5406,X8.84,6.783306697,5.241868002,Cartilagecell_Cluhigh(Neonatal-Rib)
5407,X16.84,6.886160574,5.306274098,Cartilagecell_Cluhigh(Neonatal-Rib)
5408,X11.84,7.808265969,4.999449291,Cartilagecell_Cluhigh(Neonatal-Rib)
5409,X17.84,7.884917073,5.286452309,Cartilagecell_Cluhigh(Neonatal-Rib)
5410,X19.84,7.349531045,5.018258414,Cartilagecell_Cluhigh(Neonatal-Rib)
5411,X8.96,7.185231576,5.181786282,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5412,X20.84,7.38172786,5.730204727,Cartilagecell_Cluhigh(Neonatal-Rib)
5413,X21.84,7.587466306,5.033279662,Cartilagecell_Cluhigh(Neonatal-Rib)
5414,X23.84,7.499500934,5.484349255,Cartilagecell_Cluhigh(Neonatal-Rib)
5415,X22.84,7.89012211,5.119538247,Cartilagecell_Cluhigh(Neonatal-Rib)
5416,X48.84,7.462063184,4.934582284,Cartilagecell_Cluhigh(Neonatal-Rib)
5417,X27.84,6.904894375,5.286854829,Cartilagecell_Cluhigh(Neonatal-Rib)
5418,X46.96,7.499876166,5.582459145,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5419,X31.84,7.186127629,5.281567959,Cartilagecell_Cluhigh(Neonatal-Rib)
5420,X32.84,6.893282169,5.399071241,Cartilagecell_Cluhigh(Neonatal-Rib)
5421,X33.84,7.658938772,5.879963315,Cartilagecell_Cluhigh(Neonatal-Rib)
5422,X45.84,7.725370118,5.82708148,Cartilagecell_Cluhigh(Neonatal-Rib)
5423,X34.84,7.743269088,4.899691862,Cartilagecell_Cluhigh(Neonatal-Rib)
5424,X36.84,7.182177264,5.426172677,Cartilagecell_Cluhigh(Neonatal-Rib)
5425,X16.96,7.412554399,5.495225904,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5426,X38.84,7.626368278,5.389262629,Cartilagecell_Cluhigh(Neonatal-Rib)
5427,X40.84,7.631021055,4.866585334,Cartilagecell_Cluhigh(Neonatal-Rib)
5428,X11.98,7.762946977,4.967972206,Osteoblast(Neonatal-Calvaria)
5429,X15.86,6.029918184,4.719150954,Stromalcell_Tnmdhigh(Neonatal-Rib)
5430,X26.86,6.455402647,5.021302924,Stromalcell_Tnmdhigh(Neonatal-Rib)
5431,X38.86,5.924392319,4.706548588,Stromalcell_Tnmdhigh(Neonatal-Rib)
5432,X44.84,7.627631153,5.42813757,Cartilagecell_Cluhigh(Neonatal-Rib)
5433,X23.96,7.833567836,5.19746343,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5434,X21.85,7.856536786,5.63132307,Cartilagecell_Ppa1high(Neonatal-Rib)
5435,X5.96,7.782295714,5.347904785,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5436,X47.85,7.993173359,6.003472663,Cartilagecell_Ppa1high(Neonatal-Rib)
5437,X7.85,7.791757498,5.985649123,Cartilagecell_Ppa1high(Neonatal-Rib)
5438,X11.85,7.935950115,6.102535449,Cartilagecell_Ppa1high(Neonatal-Rib)
5439,X12.85,7.616867297,5.816626736,Cartilagecell_Ppa1high(Neonatal-Rib)
5440,X14.85,8.107823413,6.009634228,Cartilagecell_Ppa1high(Neonatal-Rib)
5441,X16.85,7.756559681,5.912061293,Cartilagecell_Ppa1high(Neonatal-Rib)
5442,X18.85,8.042563106,5.770529388,Cartilagecell_Ppa1high(Neonatal-Rib)
5443,X20.85,8.215793508,5.761300517,Cartilagecell_Ppa1high(Neonatal-Rib)
5444,X38.85,7.838313725,5.588945644,Cartilagecell_Ppa1high(Neonatal-Rib)
5445,X1.98,8.040063155,6.02967717,Osteoblast(Neonatal-Calvaria)
5446,X44.85,7.951421622,5.845438124,Cartilagecell_Ppa1high(Neonatal-Rib)
5447,X31.85,8.196385455,6.136494584,Cartilagecell_Ppa1high(Neonatal-Rib)
5448,X35.85,8.101570755,5.95424163,Cartilagecell_Ppa1high(Neonatal-Rib)
5449,X5.98,7.980580145,5.975962945,Osteoblast(Neonatal-Calvaria)
5450,X36.85,8.00961214,5.901647562,Cartilagecell_Ppa1high(Neonatal-Rib)
5451,X39.85,8.145497732,6.16347747,Cartilagecell_Ppa1high(Neonatal-Rib)
5452,X37.96,7.940177535,5.363964075,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5453,X45.85,8.126832664,5.66089874,Cartilagecell_Ppa1high(Neonatal-Rib)
5454,X10.96,7.991094287,5.328766972,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5455,X34.96,8.103588495,5.760598134,Preosteoblast/Osteoblast/Bonecell/Cartilagecell(Neonatal-Calvaria)
5456,X1.86,5.872622927,4.650687927,Stromalcell_Tnmdhigh(Neonatal-Rib)
5457,X2.86,5.099541207,4.826946895,Stromalcell_Tnmdhigh(Neonatal-Rib)
5458,X3.86,5.455813616,4.664124041,Stromalcell_Tnmdhigh(Neonatal-Rib)
5459,X29.86,5.593723613,4.688689355,Stromalcell_Tnmdhigh(Neonatal-Rib)
5460,X12.86,5.431158156,4.703009505,Stromalcell_Tnmdhigh(Neonatal-Rib)
5461,X9.86,6.099647393,4.822532887,Stromalcell_Tnmdhigh(Neonatal-Rib)
5462,X22.86,6.273101827,4.948114123,Stromalcell_Tnmdhigh(Neonatal-Rib)
5463,X10.86,5.433080222,4.741292859,Stromalcell_Tnmdhigh(Neonatal-Rib)
5464,X11.86,5.997231553,4.673447575,Stromalcell_Tnmdhigh(Neonatal-Rib)
5465,X19.86,5.946565882,4.595896619,Stromalcell_Tnmdhigh(Neonatal-Rib)
5466,X37.86,6.299018849,4.946975727,Stromalcell_Tnmdhigh(Neonatal-Rib)
5467,X23.86,5.159812456,4.902312118,Stromalcell_Tnmdhigh(Neonatal-Rib)
5468,X25.86,5.390425203,4.699093809,Stromalcell_Tnmdhigh(Neonatal-Rib)
5469,X27.86,5.511350336,4.73091456,Stromalcell_Tnmdhigh(Neonatal-Rib)
5470,X44.86,5.889557019,4.629890788,Stromalcell_Tnmdhigh(Neonatal-Rib)
5471,X31.86,5.178849445,4.822956663,Stromalcell_Tnmdhigh(Neonatal-Rib)
5472,X32.86,5.860250044,4.676227643,Stromalcell_Tnmdhigh(Neonatal-Rib)
5473,X34.86,6.207952666,4.851995243,Stromalcell_Tnmdhigh(Neonatal-Rib)
5474,X35.86,3.489299576,4.776553775,Stromalcell_Tnmdhigh(Neonatal-Rib)
5475,X7.95,3.519169513,4.564951133,Stromalcell_Fmodhigh(Neonatal-Heart)
5476,X36.86,6.725490907,5.316215613,Stromalcell_Tnmdhigh(Neonatal-Rib)
5477,X41.86,5.592040799,4.732744165,Stromalcell_Tnmdhigh(Neonatal-Rib)
5478,X45.86,4.978698999,4.881679867,Stromalcell_Tnmdhigh(Neonatal-Rib)
5479,X46.86,5.691566149,4.711728243,Stromalcell_Tnmdhigh(Neonatal-Rib)
5480,X47.86,5.231107535,4.676204448,Stromalcell_Tnmdhigh(Neonatal-Rib)
5481,X49.86,5.092524639,4.755217004,Stromalcell_Tnmdhigh(Neonatal-Rib)
5482,X14.87,4.158886997,5.185325207,Epithelialcell(Neonatal-Muscle)
5483,X37.87,4.101729501,5.178515055,Epithelialcell(Neonatal-Muscle)
5484,X1.87,3.663359351,5.331424621,Epithelialcell(Neonatal-Muscle)
5485,X3.87,3.574073885,4.991799663,Epithelialcell(Neonatal-Muscle)
5486,X4.87,4.117024316,5.128257898,Epithelialcell(Neonatal-Muscle)
5487,X12.87,4.0114034,5.264768887,Epithelialcell(Neonatal-Muscle)
5488,X6.87,3.871310523,5.136526216,Epithelialcell(Neonatal-Muscle)
5489,X48.87,3.930471114,5.296558223,Epithelialcell(Neonatal-Muscle)
5490,X27.89,3.335745224,5.392262326,Stromalcell_Ndnhigh(Neonatal-Muscle)
5491,X10.87,4.255706133,5.189838415,Epithelialcell(Neonatal-Muscle)
5492,X13.87,3.967418531,5.215463427,Epithelialcell(Neonatal-Muscle)
5493,X39.87,4.200214228,5.18673591,Epithelialcell(Neonatal-Muscle)
5494,X15.87,4.13210922,5.226128845,Epithelialcell(Neonatal-Muscle)
5495,X19.87,3.70831617,5.200622354,Epithelialcell(Neonatal-Muscle)
5496,X20.87,4.168762758,5.150035966,Epithelialcell(Neonatal-Muscle)
5497,X21.87,3.725820731,5.187628155,Epithelialcell(Neonatal-Muscle)
5498,X38.87,3.783522953,5.199032082,Epithelialcell(Neonatal-Muscle)
5499,X22.87,3.965493953,5.232319769,Epithelialcell(Neonatal-Muscle)
5500,X23.87,4.6368693,4.883310629,Epithelialcell(Neonatal-Muscle)
5501,X24.87,3.469908257,5.492359386,Epithelialcell(Neonatal-Muscle)
5502,X27.88,3.303439865,5.404282212,Mesenchymalcell(Neonatal-Muscle)
5503,X27.87,4.128669206,4.986320397,Epithelialcell(Neonatal-Muscle)
5504,X28.87,3.551805113,5.441956329,Epithelialcell(Neonatal-Muscle)
5505,X30.87,3.723078478,5.308993083,Epithelialcell(Neonatal-Muscle)
5506,X40.88,3.709425573,5.392046699,Mesenchymalcell(Neonatal-Muscle)
5507,X31.87,4.126363754,5.2585683,Epithelialcell(Neonatal-Muscle)
5508,X32.87,3.714545644,5.244738885,Epithelialcell(Neonatal-Muscle)
5509,X33.87,4.113500277,5.251058129,Epithelialcell(Neonatal-Muscle)
