,X.comp1,Y.comp1,
3912,46.24364889,1.219859819,Mouse-HSC
3913,37.07626983,1.219859819,Mouse-HSC
3914,42.73874316,1.219859819,Mouse-HSC
3915,58.67365005,1.219859819,Mouse-HSC
3916,51.68939729,1.219859819,Mouse-HSC
3917,46.57748364,1.219859819,Mouse-HSC
3918,45.99561337,1.219859819,Mouse-HSC
3919,42.86223354,1.219859819,Mouse-HSC
3920,43.93737072,1.219859819,Mouse-HSC
3921,59.97596442,1.219859819,Mouse-HSC
3922,42.1516803,1.219859819,Mouse-HSC
3923,47.14749774,1.219859819,Mouse-HSC
3924,48.35596995,1.219859819,Mouse-HSC
3925,45.28585838,1.219859819,Mouse-HSC
3926,53.83005987,1.219859819,Mouse-HSC
3927,44.27835808,1.219859819,Mouse-HSC
3928,35.34270657,1.219859819,Mouse-HSC
3929,52.44584107,1.219859819,Mouse-HSC
3930,44.46536304,1.219859819,Mouse-HSC
3931,42.99160169,1.219859819,Mouse-HSC
3932,36.04302829,1.219859819,Mouse-HSC
3933,50.50191257,1.219859819,Mouse-HSC
3934,33.46419821,1.219859819,Mouse-HSC
3935,53.10140898,1.219859819,Mouse-HSC
3936,47.41122435,1.219859819,Mouse-HSC
3937,46.16575683,1.219859819,Mouse-HSC
3938,34.05801194,1.219859819,Mouse-HSC
3939,45.09035977,1.219859819,Mouse-HSC
3940,56.73112091,1.219859819,Mouse-HSC
3941,46.96076532,1.219859819,Mouse-HSC
3942,56.78416488,1.219859819,Mouse-HSC
3943,42.5094573,1.219859819,Mouse-HSC
3944,44.1190167,1.219859819,Mouse-HSC
3945,43.98595942,1.219859819,Mouse-HSC
3946,38.05686402,1.219859819,Mouse-HSC
3947,43.91034574,1.219859819,Mouse-HSC
3948,46.69525533,1.219859819,Mouse-HSC
3949,44.02987833,1.219859819,Mouse-HSC
3950,48.80004614,1.219859819,Mouse-HSC
3951,45.98209248,1.219859819,Mouse-HSC
3952,58.69390081,1.219859819,Mouse-HSC
3953,35.30974617,1.219859819,Mouse-HSC
3954,58.77443753,1.219859819,Mouse-HSC
3955,44.7264096,1.219859819,Mouse-HSC
3956,45.39126062,1.219859819,Mouse-HSC
3957,44.5049191,1.219859819,Mouse-HSC
3958,42.04958772,1.219859819,Mouse-HSC
3959,43.36922761,1.219859819,Mouse-HSC
3960,36.61397041,1.219859819,Mouse-HSC
3961,42.36625952,1.219859819,Mouse-HSC
3962,45.05137928,1.219859819,Mouse-HSC
3963,44.53619335,1.219859819,Mouse-HSC
3964,44.9947643,1.219859819,Mouse-HSC
3965,50.21919966,1.219859819,Mouse-HSC
3966,49.26253473,1.219859819,Mouse-HSC
3967,46.11293152,1.219859819,Mouse-HSC
3968,44.36788595,1.219859819,Mouse-HSC
3969,49.5353037,1.219859819,Mouse-HSC
3970,56.48727682,1.219859819,Mouse-HSC
3971,45.55113402,1.219859819,Mouse-HSC
3972,44.96507232,1.219859819,Mouse-HSC
3973,50.09912562,1.219859819,Mouse-HSC
3974,44.71787242,1.219859819,Mouse-HSC
3975,47.63283344,1.219859819,Mouse-HSC
3976,41.52372868,1.219859819,Mouse-HSC
3977,42.49974549,1.219859819,Mouse-HSC
3978,44.16283259,1.219859819,Mouse-HSC
3979,45.15398003,1.219859819,Mouse-HSC
3980,42.4243601,1.219859819,Mouse-HSC
3981,37.20322238,1.219859819,Mouse-HSC
3982,56.80402516,1.219859819,Mouse-HSC
3983,45.65328519,1.219859819,Mouse-HSC
3984,50.34742053,1.219859819,Mouse-HSC
3985,50.03347213,1.219859819,Mouse-HSC
3986,41.96564713,1.219859819,Mouse-HSC
3987,47.06281971,1.219859819,Mouse-HSC
3988,46.20375956,1.219859819,Mouse-HSC
3989,43.45290026,1.219859819,Mouse-HSC
3990,52.16427426,1.219859819,Mouse-HSC
3991,41.67962734,1.219859819,Mouse-HSC
3992,47.27294452,1.219859819,Mouse-HSC
3993,46.72139691,1.219859819,Mouse-HSC
3994,43.88287161,1.219859819,Mouse-HSC
3995,43.75380143,1.219859819,Mouse-HSC
3996,50.4542638,1.219859819,Mouse-HSC
3997,35.6628644,1.219859819,Mouse-HSC
3998,42.60474068,1.219859819,Mouse-HSC
3999,43.24442979,1.219859819,Mouse-HSC
4000,45.9911333,1.219859819,Mouse-HSC
4001,43.18519902,1.219859819,Mouse-HSC
4002,34.17348588,1.219859819,Mouse-HSC
4003,47.67339916,1.219859819,Mouse-HSC
4004,61.00045467,1.219859819,Mouse-HSC
4005,41.39272078,1.219859819,Mouse-HSC
4006,38.96431266,1.219859819,Mouse-HSC
4007,44.58346049,1.219859819,Mouse-HSC
4008,44.75840769,1.219859819,Mouse-HSC
4009,50.89024918,1.219859819,Mouse-HSC
4010,63.09216217,1.219859819,Mouse-HSC
4011,47.69843843,1.219859819,Mouse-HSC
4012,35.3071961,1.219859819,Mouse-HSC
4013,49.39535235,1.219859819,Mouse-HSC
4014,44.69566137,1.219859819,Mouse-HSC
4015,42.41028208,1.219859819,Mouse-HSC
4016,52.00904739,1.219859819,Mouse-HSC
4017,47.62742719,1.219859819,Mouse-HSC
4018,47.86505665,1.219859819,Mouse-HSC
4019,48.62585552,1.219859819,Mouse-HSC
4020,49.73305425,1.219859819,Mouse-HSC
4021,46.7102902,1.219859819,Mouse-HSC
4022,48.95686299,1.219859819,Mouse-HSC
4023,47.31857943,1.219859819,Mouse-HSC
4024,36.44243087,1.219859819,Mouse-HSC
4025,55.91679751,1.219859819,Mouse-HSC
4026,42.44599873,1.219859819,Mouse-HSC
4027,44.76941349,1.219859819,Mouse-HSC
4028,45.12807745,1.219859819,Mouse-HSC
4029,44.72751412,1.219859819,Mouse-HSC
4030,50.16922876,1.219859819,Mouse-HSC
4031,48.96803439,1.219859819,Mouse-HSC
4032,35.30736725,1.219859819,Mouse-HSC
4033,46.74629555,1.219859819,Mouse-HSC
4034,45.67217914,1.219859819,Mouse-HSC
4035,44.59620585,1.219859819,Mouse-HSC
4036,51.91807489,1.219859819,Mouse-HSC
4037,45.93063698,1.219859819,Mouse-HSC
4038,37.9601298,1.219859819,Mouse-HSC
4039,54.67614135,1.219859819,Mouse-HSC
4040,37.17014406,1.219859819,Mouse-HSC
4041,43.99141877,1.219859819,Mouse-HSC
4042,46.73984461,1.219859819,Mouse-HSC
4043,63.98183403,1.219859819,Mouse-HSC
4044,46.50179193,1.219859819,Mouse-HSC
4045,42.80225528,1.219859819,Mouse-HSC
4046,45.84035673,1.219859819,Mouse-HSC
4047,52.57812182,1.219859819,Mouse-HSC
4048,43.92294114,1.219859819,Mouse-HSC
4049,41.57221472,1.219859819,Mouse-HSC
4050,41.91138794,1.219859819,Mouse-HSC
4051,43.37934471,1.219859819,Mouse-HSC
4052,35.99488631,1.219859819,Mouse-HSC
4053,46.87335652,1.219859819,Mouse-HSC
4054,51.66629051,1.219859819,Mouse-HSC
4055,35.18277862,1.219859819,Mouse-HSC
4056,35.0501538,1.219859819,Mouse-HSC
4057,44.74342675,1.219859819,Mouse-HSC
4058,62.49425801,1.219859819,Mouse-HSC
4059,50.10926935,1.219859819,Mouse-HSC
4060,43.13539814,1.219859819,Mouse-HSC
4061,46.05217803,1.219859819,Mouse-HSC
4062,52.87765533,1.219859819,Mouse-HSC
4063,43.36973072,1.219859819,Mouse-HSC
4064,48.21387274,1.219859819,Mouse-HSC
4065,44.40013901,1.219859819,Mouse-HSC
4066,50.15487332,1.219859819,Mouse-HSC
4067,48.90437655,1.219859819,Mouse-HSC
4068,45.92298106,1.219859819,Mouse-HSC
4069,46.21918893,1.219859819,Mouse-HSC
4070,36.69962794,1.219859819,Mouse-HSC
4071,52.22431836,1.219859819,Mouse-HSC
4072,49.36314024,1.219859819,Mouse-HSC
4073,46.87194909,1.219859819,Mouse-HSC
4074,42.2258444,1.219859819,Mouse-HSC
4075,57.38509417,1.219859819,Mouse-HSC
4076,44.27975338,1.219859819,Mouse-HSC
4077,45.93713949,1.219859819,Mouse-HSC
4078,42.80866483,1.219859819,Mouse-HSC
4079,50.23858464,1.219859819,Mouse-HSC
4080,45.06632995,1.219859819,Mouse-HSC
4081,36.23820042,1.219859819,Mouse-HSC
4082,46.28267186,1.219859819,Mouse-HSC
4083,45.6512456,1.219859819,Mouse-HSC
4084,47.8769787,1.219859819,Mouse-HSC
4085,56.52330443,1.219859819,Mouse-HSC
4086,52.16924873,1.219859819,Mouse-HSC
4087,43.95078145,1.219859819,Mouse-HSC
4088,43.45332131,1.219859819,Mouse-HSC
4089,34.76380807,1.219859819,Mouse-HSC
4090,44.24725449,1.219859819,Mouse-HSC
4091,50.0161563,1.219859819,Mouse-HSC
4092,56.96620144,1.219859819,Mouse-HSC
4093,44.15626568,1.219859819,Mouse-HSC
4094,44.22302273,1.219859819,Mouse-HSC
4095,58.50146363,1.219859819,Mouse-HSC
4096,57.57540307,1.219859819,Mouse-HSC
4097,50.5427124,1.219859819,Mouse-HSC
4098,47.75385613,1.219859819,Mouse-HSC
4099,43.78875399,1.219859819,Mouse-HSC
4100,44.2167067,1.219859819,Mouse-HSC
4101,46.90030801,1.219859819,Mouse-HSC
4102,44.66997246,1.219859819,Mouse-HSC
4103,43.89072348,1.219859819,Mouse-HSC
4104,44.04497048,1.219859819,Mouse-HSC
4105,36.03947,1.219859819,Mouse-HSC
4106,44.79680035,1.219859819,Mouse-HSC
4107,48.25084131,1.219859819,Mouse-HSC
4108,53.80132216,1.219859819,Mouse-HSC
4109,46.17763457,1.219859819,Mouse-HSC
4110,47.0933574,1.219859819,Mouse-HSC
4111,43.52690076,1.219859819,Mouse-HSC
4112,45.73492772,1.219859819,Mouse-HSC
4113,43.76014536,1.219859819,Mouse-HSC
4114,48.14097019,1.219859819,Mouse-HSC
4115,49.09141707,1.219859819,Mouse-HSC
4116,47.21704417,1.219859819,Mouse-HSC
4117,45.91591468,1.219859819,Mouse-HSC
4118,46.88855925,1.219859819,Mouse-HSC
4119,44.65152377,1.219859819,Mouse-HSC
4120,61.18409159,1.219859819,Mouse-HSC
4121,43.1312394,1.219859819,Mouse-HSC
4122,41.58944106,1.219859819,Mouse-HSC
4123,35.42035278,1.219859819,Mouse-HSC
4124,43.45456935,1.219859819,Mouse-HSC
4125,43.2962197,1.219859819,Mouse-HSC
4126,62.72260844,1.219859819,Mouse-HSC
4127,46.34269515,1.219859819,Mouse-HSC
4128,49.47406276,1.219859819,Mouse-HSC
4129,49.71559387,1.219859819,Mouse-HSC
4130,54.32768408,1.219859819,Mouse-HSC
4131,51.21397713,1.219859819,Mouse-HSC
4132,43.27743344,1.219859819,Mouse-HSC
4133,52.47213658,1.219859819,Mouse-HSC
4134,45.06474603,1.219859819,Mouse-HSC
4135,49.43693664,1.219859819,Mouse-HSC
4136,43.33557943,1.219859819,Mouse-HSC
