Dim1 Dim2 Dataset
X36.146 23.059278986839 1.48789487319176 rna
X37.146 -9.12580154142025 -7.87230696244057 rna
X38.146 8.93072655001041 2.2983773751754 rna
X39.146 -14.6929631014788 -8.06125177902992 rna
X40.146 -2.0192700406039 -5.2410456137162 rna
X41.146 9.68646671572086 3.49921737151329 rna
X42.146 -0.722906157883434 -4.05611528916176 rna
X43.146 -0.834056221457748 -4.17025770706948 rna
X44.146 -11.9302735110247 -8.17592682404335 rna
X45.146 -3.16074083051327 -5.17395748657997 rna
X46.146 -2.85661838254574 -5.63522972626503 rna
X47.146 -2.95893976888302 -5.42366995377358 rna
X48.146 -1.86520848474148 -5.24602951569374 rna
X49.146 -1.81721434793117 -5.31257166428383 rna
X0.148 -1.93306670388821 -5.23969711823281 rna
X1.147 6.24419548311588 -0.351581116149981 rna
X2.147 -8.50926969251278 -7.39467920822914 rna
X3.147 -10.4933571597064 -7.85442413849648 rna
X4.147 -2.94266722402218 -5.10822548432167 rna
X5.147 -2.89198825559261 -4.94266237778481 rna
X6.147 6.20943167009708 -0.399436731765825 rna
X7.147 9.13034393587467 2.54182730155174 rna
X8.147 -0.3537538727248 -3.99437059922035 rna
X9.147 -11.0701832552874 -8.20106520218666 rna
X10.147 -1.68184826573971 -4.99545588059242 rna
X11.147 4.38109018602726 -1.72140123410042 rna
X12.147 -1.22799740037563 -4.44919528527077 rna
X13.147 -3.69056771001461 -5.7026835875016 rna
X14.147 4.90249779024479 -1.09634547395523 rna
X15.147 -14.6150002261126 -8.08044638199623 rna
X16.147 -9.04004523954037 -7.80797113938149 rna
X17.147 -1.99337110719326 17.813440661003 rna
X18.147 -13.0538429995501 -7.87303127808388 rna
X19.147 -0.833308227869301 -4.15041031403359 rna
X20.147 23.2824921826398 1.32332835631553 rna
X21.147 -5.51224086484554 -6.06286921067055 rna
X22.147 23.1103062848127 1.51132879691307 rna
X23.147 8.26740028658268 0.901240686942976 rna
X24.147 22.9527917126691 1.44154177146141 rna
X25.147 -9.90346858701351 -8.00054754776772 rna
X26.147 -0.739330471071033 -4.1785832838517 rna
X27.147 7.81428673067448 0.789093355705183 rna
X28.147 -1.90151248178127 17.8400023980636 rna
X29.147 22.7847695569074 1.81006560759727 rna
X30.147 -11.296937443825 -8.16525091690834 rna
X31.147 -4.29362247190121 -5.85564674897011 rna
X32.147 1.70470287599918 -2.77384271187599 rna
X33.147 5.86207821169254 -0.219543357322771 rna
X34.147 -9.87452171048763 -7.90654577774819 rna
X35.147 -3.33070061406734 -5.25990881485756 rna
X36.147 -3.60547182759884 -5.72216190857704 rna
X37.147 -3.21100352010372 -5.74391855759438 rna
X38.147 -6.92805478772762 -6.2924601034623 rna
X39.147 22.8633828381574 1.74222217040245 rna
X40.147 2.13292720117924 -2.28752424282845 rna
X41.147 -2.69918081960323 -5.36446632904824 rna
X42.147 -3.8202714701617 -5.80706085724648 rna
X43.147 -6.96780154904964 -6.86189856095131 rna
X44.147 -3.00137112340572 -5.38442816300209 rna
X45.147 -5.21735236844662 18.6336291833419 rna
X46.147 -1.33673176965359 -4.33474077744301 rna
X47.147 2.88823606768009 -2.31828274292763 rna
X48.147 -1.58348069390896 17.6766646905441 rna
X49.147 -13.511163212868 -7.96451010269936 rna
X0.149 -0.217608072372703 -3.47280087036904 rna
X1.148 1.11462690630314 -2.94635810417946 rna
X2.148 3.81920292177555 -1.94487442536171 rna
X3.148 -4.8902349253619 -5.68767180008705 rna
X4.148 -8.9466633578265 -7.5776106314164 rna
X5.148 -3.19073841771725 -5.68109764618691 rna
X6.148 -6.9563855906451 -6.87731565995033 rna
X7.148 5.853667281059 -0.460658092926104 rna
X8.148 -1.03343344530704 -4.31726517243202 rna
X9.148 6.22084190645573 -0.214092899988253 rna
X10.148 4.98096182146427 -1.00164767069634 rna
X11.148 -1.94250259599331 17.6691802545089 rna
X12.148 6.42164423265812 -0.270221163461764 rna
X13.148 -12.0027127047503 -7.94591297669228 rna
X14.148 3.75869180956242 -1.9791352943879 rna
X15.148 2.1911905030286 -2.71975960297402 rna
X16.148 -3.49383423528316 -5.45851435227211 rna
X17.148 -2.22619543275478 -5.21959127945717 rna
X18.148 -5.74201057157162 18.6312774224776 rna
X19.148 -4.44402430257442 -5.92217888397988 rna
X20.148 -1.74619946679714 -5.21603169007118 rna
X21.148 9.52175380983707 3.61132607894127 rna
X22.148 -1.78012082776669 -4.69144739670571 rna
X23.148 -13.1838612338031 -7.84198011917885 rna
X24.148 -6.93897817334774 -7.04714693589028 rna
X25.148 -10.4856800814593 -7.93448795838173 rna
X26.148 4.45860197344181 -1.52853049797829 rna
X27.148 8.24184753694889 1.0117493672866 rna
X28.148 -3.84372065267208 -5.69795336289223 rna
X29.148 -14.7861361285174 -8.19010557694252 rna
X30.148 -7.38405749997738 -6.93215860886391 rna
X31.148 -11.3670859118426 -8.24952187104042 rna
X32.148 6.50494005480167 0.0233689351576976 rna
X33.148 -0.543656543406276 -4.28502096695717 rna
X34.148 -5.37541148862484 -6.12414755387123 rna
X35.148 5.17514421739933 -0.767022472749312 rna
X36.148 -2.10603544911983 -5.11277164978798 rna
X37.148 2.42591597833988 -2.59689023060616 rna
X38.148 5.56253912248966 -0.61646718991812 rna
X39.148 -9.73181674680355 -7.63574423355873 rna
X40.148 -3.92791102132442 -5.38657583756264 rna
X41.148 -1.86628446778896 -4.58674397034462 rna
X42.148 -11.297989346596 -8.0469824270707 rna
X43.148 9.72989609041569 3.91797481017296 rna
X44.148 0.39771570959446 -3.49321069283303 rna
X45.148 -3.11307213506344 -5.61979021591957 rna
X46.148 2.71413543024418 -2.46499123139199 rna
X47.148 -10.3868765612567 -7.98572506470497 rna
X48.148 -5.20054576596859 -5.69807781739052 rna
X49.148 -9.04217670163754 -7.88074984116371 rna
X0.150 8.44883682527897 1.30214069323723 rna
X1.149 -0.353469022127418 -4.23565353913124 rna
X2.149 -7.14987609586361 -6.93923582596596 rna
X3.149 -0.849132352086334 -4.16564573807533 rna
X4.149 -1.16484496793392 -4.88186659378823 rna
X5.149 11.0409026364362 13.2818358941573 rna
X6.149 -1.53728268346432 -5.12657084030922 rna
X7.149 -1.52996245822552 -5.16612019104775 rna
X8.149 -9.65916774472836 -7.64321436447914 rna
X9.149 -5.62126491269711 18.6110385461349 rna
X10.149 -11.5603060503924 -8.04047264618691 rna
X11.149 -7.11683795652035 -6.31951775116738 rna
X12.149 -10.8391108294452 -8.13507141632851 rna
X13.149 -1.82305679521206 17.7999080224532 rna
X14.149 3.87821008959171 -1.92626978916939 rna
X15.149 0.846924088386269 -18.3524528936845 rna
X16.149 -4.72333572110775 -5.86734356446083 rna
X17.149 4.79673530855534 -1.37203617853935 rna
X18.149 -1.98271796903255 -5.46289028687294 rna
X19.149 -9.2423701067889 -7.66875519318398 rna
X20.149 -3.93460486135128 -5.80902876419838 rna
X21.149 -1.51349375447872 -5.04813303513344 rna
X22.149 -6.31938264569881 -6.40402378601845 rna
X23.149 22.8495507458722 1.72171745734398 rna
X24.149 9.7698254803693 3.71231732802574 rna
X25.149 -1.34690687856319 -4.51964821381386 rna
X26.149 5.59465553560612 -0.661227787787873 rna
X27.149 -0.569579102607994 -3.99885429901894 rna
X28.149 2.80691363611576 -2.30957867665108 rna
X29.149 -0.381172292443542 -3.74321283860024 rna
X30.149 1.89089205065128 -2.21448995632942 rna
X31.149 -13.5608076830828 -8.08254160446938 rna
X32.149 0.409202955154152 -2.82360066933449 rna
X33.149 -5.31238315305355 18.6056254907149 rna
X34.149 -14.4154152651751 -8.04590715927895 rna
X35.149 -1.60785923204067 -5.10400833649452 rna
X36.149 -1.05125687322262 -4.52525963349159 rna
X37.149 3.86131384172794 -1.90675403637703 rna
X38.149 7.09330417909977 0.225676338245314 rna
X39.149 -1.16143135032299 -5.06503786606606 rna
X40.149 -1.78774688443783 -5.39340033097084 rna
X41.149 6.16154005327579 -0.412600745390017 rna
X42.149 -10.1463274737323 -7.7860428289872 rna
X43.149 -2.55607555112484 -5.48588194413002 rna
X44.149 -9.41837547025326 -7.57713617844399 rna
X45.149 -8.70697639188412 -7.4994012312394 rna
X46.149 8.11915828981754 1.01007483439628 rna
X47.149 10.5219979504621 13.7028201623458 rna
X48.149 -11.5485358019793 -8.27428497834023 rna
X49.149 -10.1440863390887 -8.00309052033241 rna
X0.151 -14.0508742114032 -7.91640104813393 rna
X1.150 -8.69914291104916 -7.56771864456948 rna
X2.150 -3.84068391523006 -5.61631025833901 rna
X3.150 -0.710541129621296 -4.05295052094277 rna
X4.150 -6.49389360150936 -6.70667471451576 rna
X5.150 -9.3591274996722 -7.72442450089272 rna
X6.150 -3.16121432981136 -5.6301762060624 rna
X7.150 -2.91741798123959 -5.55269636673744 rna
X8.150 -12.2332472582782 -7.96069826645668 rna
X9.150 -0.581159558656244 -4.08384289307411 rna
X10.150 23.1747384289777 1.42646942572777 rna
X11.150 -6.96435115537289 -6.83097185654457 rna
X12.150 -10.1752743502581 -8.11794247193153 rna
X13.150 -2.62256643972042 -5.38546719116982 rna
X14.150 -0.752986349674492 -4.32155718369301 rna
X15.150 0.114560983566017 -3.04441823525246 rna
X16.150 -6.96882341107967 -7.11162390274819 rna
X17.150 -14.0126871844256 -7.96523966355141 rna
X18.150 -3.74877999028805 -5.81348290009316 rna
X19.150 2.71166589060185 -2.30696107907112 rna
X20.150 5.30992557802555 -0.846478675435145 rna
X21.150 -3.95583603582027 -5.48499216599282 rna
X22.150 -9.95912883481625 -7.69189228577431 rna
X23.150 -10.5821976443255 -7.85632624192055 rna
X24.150 7.18297960558292 0.276565353443067 rna
X25.150 -10.4713749667132 -8.28598894638832 rna
X26.150 -1.23897913894299 -4.50008477730568 rna
X27.150 -1.14003328284862 -4.5766443209153 rna
X28.150 2.01294066706059 -2.73494042916115 rna
X29.150 -9.52704093656185 -7.42127193970497 rna
X30.150 -1.83498618802669 -4.91538633866127 rna
X31.150 -14.5951981326068 -8.09543957276161 rna
X32.150 -0.887675084682731 -4.2649234728318 rna
X33.150 -3.44911239347103 -5.77525963349159 rna
X34.150 0.793028734115334 -3.08633222145851 rna
X35.150 -5.24511335096004 -5.74928631348427 rna
X36.150 -7.10917709073666 -6.82319035095986 rna
X37.150 2.25604560175297 -2.39065172238167 rna
X38.150 -1.78261039456966 -4.79850496811684 rna
X39.150 1.69519641199467 -2.43734814686592 rna
X40.150 -13.6089472552264 -7.77602114243324 rna
X41.150 9.22401382723209 2.71968923049156 rna
X42.150 -0.765758716079025 -4.28104676766213 rna
X43.150 -2.67987654409054 -5.40600647492226 rna
X44.150 2.39135410585758 -2.23237885994728 rna
X45.150 9.53957321443912 3.59832225279991 rna
X46.150 -6.32479093274715 -6.45061316056069 rna
X47.150 -1.36306778392437 -4.64068355126198 rna
X48.150 -1.36978486976269 -4.90949787659462 rna
X49.150 -1.6842304249728 -4.44527329964455 rna
X0.152 -7.11813876828793 -7.20606340927895 rna
X1.151 -6.91254375180843 -6.83169378800209 rna
X2.151 -9.75072524747494 -7.63704886002358 rna
X3.151 2.3671589116132 -2.40928842587288 rna
X4.151 1.68417146005985 -2.48252000374611 rna
X5.151 1.87267281809208 -2.41130437416847 rna
X6.151 -11.1320271273578 -8.12968840164955 rna
X7.151 -9.56606624326351 -7.93531860871132 rna
X8.151 -7.17242620191219 -6.68169846100624 rna
X9.151 -2.0552432318652 -5.39545645279701 rna
X10.151 -9.45253513059261 -7.88855280442055 rna
X11.151 -7.1773443003619 -6.96104969544228 rna
X12.151 -13.2441897173846 -8.049237866829 rna
X13.151 -5.27703998288754 -5.84086050553139 rna
X14.151 -3.41725442609432 -5.59587015671547 rna
X15.151 -7.18705413541439 -6.99903883499916 rna
X16.151 -2.00748620233181 -5.17028011841591 rna
X17.151 -0.810382284733085 -4.65537132782753 rna
X18.151 -7.69635150632504 16.7175162835616 rna
X19.151 -0.343515851112632 -4.02459539933022 rna
X20.151 -3.79062364301327 -5.85031094116982 rna
X21.151 1.44316437044498 -2.95798530144509 rna
X22.151 -9.12474010190609 -7.69214596314247 rna
X23.151 -2.12398085794094 -5.08622946305092 rna
X24.151 -0.699786916884212 -4.32389678520973 rna
X25.151 -1.33280841312054 -4.40857162041481 rna
X26.151 -9.55028865537289 -7.53431286377724 rna
X27.151 -1.75436256131771 -5.2844091848832 rna
X28.151 9.08161976137516 14.6365264459151 rna
X29.151 5.33315422335026 -0.909910474846918 rna
X30.151 -6.94255778989437 17.5995486779708 rna
X31.151 -1.59378967485073 -4.8833123640519 rna
X32.151 -1.56855360469463 -4.14602961106117 rna
X33.151 8.93757393160221 2.26862392859642 rna
X34.151 -1.58413884839657 -5.04398455185707 rna
X35.151 -3.95367644033077 -6.03620399994667 rna
X36.151 -6.14891431531551 -6.32002987427529 rna
X37.151 -1.60215095481518 -4.77839769882973 rna
X38.151 -0.736862265082626 -4.24865951103981 rna
X39.151 -3.77243635854366 -5.9509393171769 rna
X40.151 5.63779642382023 -0.761456181238253 rna
X41.151 -1.33432129821423 -4.41376318497475 rna
X42.151 -3.57289574346188 -5.78569521469887 rna
X43.151 2.00734879770634 -2.78395952744301 rna
X44.151 -12.830839612099 -7.91924156708534 rna
X45.151 -11.9055361529315 -7.97430910630043 rna
X46.151 -1.73597428998592 17.7071574731368 rna
X47.151 0.403305075553627 -3.43904771370705 rna
X48.151 -12.43452117643 -7.94258322281655 rna
X49.151 -8.40711496076229 -7.27213062805947 rna
X0.153 -9.18912265500668 -7.77153934998329 rna
X1.152 -5.56246612271908 -5.98407043976601 rna
X2.152 -2.08416602811459 -5.28693642182167 rna
X3.152 -4.39377067288998 -5.74711908860024 rna
X4.152 0.706937573341103 -3.24571814102944 rna
X5.152 23.8155198315656 -2.55315949482735 rna
X6.152 8.21552517214176 0.976295928527754 rna
X7.152 -13.8579239626849 -7.93232359452065 rna
X8.152 8.25451137819645 0.685772399475019 rna
X9.152 -2.47871229848507 -5.48037161392983 rna
X10.152 -11.4806179781878 -8.16233028931435 rna
X11.152 -1.4065426965678 -5.03598608536537 rna
X12.152 6.37363292971012 -0.21300371451195 rna
X13.152 -1.28549919328335 17.6575339837569 rna
X14.152 -14.7131829043353 -8.20694841904457 rna
X15.152 0.598464868453713 -3.27667583985146 rna
X16.152 -5.1375174303973 -6.17357554001625 rna
X17.152 -13.6442112704242 -8.03513254685219 rna
X18.152 -14.2463116427386 -8.01995863480385 rna
X19.152 -0.53787622651699 -3.20758046669777 rna
X20.152 -12.4901337405169 -7.99941696686562 rna
X21.152 -1.69825694760921 17.7623179955978 rna
X22.152 -3.64581582746151 -5.85303129715737 rna
X23.152 -5.07134721479061 -5.90303482575234 rna
X24.152 -4.87668798169735 18.634973864128 rna
X25.152 -1.69613442620876 -5.31744780106362 rna
X26.152 -1.51264820298794 -4.81201948685463 rna
X27.152 11.5018229702985 12.8535045190353 rna
X28.152 -5.36762139997128 -6.15441860718544 rna
X29.152 -0.980597503992347 -4.9521919683915 rna
X30.152 -1.34601775607708 -5.06468500656899 rna
X31.152 -3.74001810750607 -5.72273745102699 rna
X32.152 -4.96426437101009 -6.13597836060341 rna
X33.152 -7.18957851132992 -6.8833123640519 rna
X34.152 -2.51017675599697 -5.51619114441689 rna
X35.152 -1.05206856927517 -4.29719628853615 rna
X36.152 7.35160639086124 14.918535570671 rna
X37.152 -1.45219240388515 -5.0773288206559 rna
X38.152 -1.40561047992351 -5.22904123825844 rna
X39.152 -4.98507735929134 -6.16943087143715 rna
X40.152 -0.357489385219841 -3.85688533348854 rna
X41.152 -5.1557845850909 18.7531703515548 rna
X42.152 8.3920178631818 1.28510163264457 rna
X43.152 -13.4063086291278 -8.00138010544594 rna
X44.152 0.628261588004799 -3.1915649370652 rna
X45.152 -13.6132120867694 -7.79912819428261 rna
X46.152 -0.802381314846306 -4.10675730271157 rna
X47.152 -10.4619164248431 -7.87149538559731 rna
X48.152 -2.91126034459713 -5.63761438889321 rna
X49.152 -12.5983042498553 -8.03247322602089 rna
X0.154 -9.75312087735775 -7.57700504822548 rna
X1.153 1.91538145342228 -2.72333015961464 rna
X2.153 -7.57805297574642 -6.9812709288102 rna
X3.153 4.96744444170353 -1.18696143193062 rna
X4.153 9.26427604952213 3.01815710501854 rna
X5.153 -1.99394915303829 -5.2900825933915 rna
X6.153 -13.6031546374286 -7.92598499817665 rna
X7.153 -1.61902014217022 -5.41692223114784 rna
X8.153 5.22738315859196 -0.940110375116427 rna
X9.153 1.70485594072697 -2.67737903160866 rna
X10.153 1.90448810854313 -2.26206388039406 rna
X11.153 8.44253399172184 14.8190520806808 rna
X12.153 -14.3567442675555 -8.01457609696205 rna
X13.153 7.49339725771305 14.91956935363 rna
X14.153 1.24100365438816 -2.98852600617226 rna
X15.153 -5.42341850003841 -6.15356936020668 rna
X16.153 -0.583468493583231 -4.02917017502602 rna
X17.153 -1.19336686334255 -4.80100645584877 rna
X18.153 -6.86151406964901 -6.83353771729286 rna
X19.153 -10.2343792696917 -7.86949076218422 rna
X20.153 2.9758551339185 -2.37216498417671 rna
X21.153 7.25162412920353 14.9284080071944 rna
X22.153 11.4498772839582 12.9070275826949 rna
X23.153 11.249765894798 13.0980771585006 rna
X24.153 -10.6758503695453 -8.0817028479081 rna
X25.153 -7.05289838513973 17.4926208062667 rna
X26.153 7.6030135373151 14.8746961160201 rna
X27.153 -10.0419211169207 -7.86277975601967 rna
X28.153 -1.46223828992489 -4.15162887139137 rna
X29.153 -14.2192148943866 -8.05328907532509 rna
X30.153 11.0521531323468 13.2917951150436 rna
X31.153 0.953142545608254 -2.72942819161232 rna
X32.153 -3.81578371724728 -5.43216194672402 rna
X33.153 -0.0871224781000898 -2.97004928154762 rna
X34.153 8.09621097841618 1.09410057501976 rna
X35.153 5.55582287111637 -0.599650998542864 rna
X36.153 -7.03788325986507 17.5027354760665 rna
X37.153 -0.230599917980461 -3.94137658638771 rna
X38.153 4.98841907778141 -1.13760833902176 rna
X39.153 -0.344002761455803 -3.77537049813088 rna
X40.153 8.63791801729557 1.85940061049644 rna
X41.153 -1.28206793269756 -4.56819762749489 rna
X42.153 6.29683067598698 -0.191188444326479 rna
X43.153 -9.60137603482845 -7.81215157074745 rna
X44.153 -1.76100156507137 17.7929004235763 rna
X45.153 5.97072746553776 -0.369410415123064 rna
X46.153 2.76771929064152 -2.37140025658425 rna
X47.153 -1.41909728250149 -5.34429325623329 rna
X48.153 -2.47429249486568 -5.29636015457924 rna
X49.153 -7.19835469922665 -7.17211737198647 rna
X0.155 -7.14201400479916 -6.32379593415077 rna
X1.154 5.70382931032536 -0.6141992778879 rna
X2.154 -9.61625144681576 -7.65163387818154 rna
X3.154 -2.11072919568661 -5.19061913056191 rna
X4.154 -13.5243115206683 -7.99520792527016 rna
X5.154 -1.83811006745937 -4.28128041786965 rna
X6.154 -13.1025223513568 -8.03371109528359 rna
X7.154 -1.15267471274975 -4.84819235367592 rna
X8.154 -1.38944981298092 -4.80560078186806 rna
X9.154 -1.23588184318188 -4.85567011399086 rna
X10.154 8.0826449612653 0.681208233405989 rna
X11.154 -11.2352509280169 -8.18929495377358 rna
X12.154 -0.40906059047821 -4.20319714112099 rna
X13.154 -13.5270476122821 -8.09469427628334 rna
X14.154 -11.5341229220355 -8.02527012390907 rna
X15.154 -13.7174887438739 -7.96237339539345 rna
X16.154 -9.78243968686703 -7.81997885269936 rna
X17.154 -13.9957337161029 -7.9420658544999 rna
X18.154 0.0688737253224566 -3.50301827950295 rna
X19.154 -1.78156886300686 -4.78380026383217 rna
X20.154 -10.0990109225238 -7.78195395035561 rna
X21.154 -13.7600130816424 -7.8186413244706 rna
X22.154 -1.69949875077846 -5.24996628327187 rna
X23.154 -5.27601335248592 -5.96575417084511 rna
X24.154 -13.6404747744525 -7.98126711411293 rna
X25.154 -10.4169020434344 -7.82424892945107 rna
X26.154 -3.2260811110461 -5.44967855973061 rna
X27.154 -2.92640016278866 -5.61000790161904 rna
X28.154 -3.35226414403561 -5.75241245789345 rna
X29.154 9.73648693361637 3.68598113494102 rna
X30.154 -7.37694928846004 -6.6180044607621 rna
X31.154 -11.6239962359393 -8.12085070175942 rna
X32.154 5.09599497118351 -1.07071944041069 rna
X33.154 8.66083862581608 1.79304824309532 rna
X34.154 -6.54760501584652 -6.74432863755043 rna
X35.154 -9.43539569577816 -7.72438063187416 rna
X36.154 -1.82616231641415 17.8600066705245 rna
X37.154 -5.57651136121395 -5.98841299576576 rna
X38.154 -7.20240590772274 -6.41321482224282 rna
X39.154 7.68776943483707 0.532254795600813 rna
X40.154 -1.0718131144965 -4.76832022232826 rna
X41.154 -12.600141980263 -7.88877167267616 rna
X42.154 -0.410383023830681 -3.7106296019059 rna
X43.154 -11.1012091418231 -8.00686754746254 rna
X44.154 -9.30862186154964 -7.60619225067909 rna
X45.154 -5.39407394132259 -6.11767544312294 rna
X46.154 -3.37538311681393 -5.7614165739518 rna
X47.154 -3.75714466771725 -5.71683849854286 rna
X48.154 -0.902209379287987 -3.76412667794045 rna
X49.154 1.94712879457829 -2.769057889412 rna
X0.156 22.6366029004132 1.56884775595848 rna
X1.155 9.72132351198551 3.75192723708336 rna
X2.155 0.170694253829689 -3.28270782990273 rna
X3.155 -5.90189311704281 18.5168651147384 rna
X4.155 9.62420894899723 3.79624019103233 rna
X5.155 0.252427480605812 -3.4313601450425 rna
X6.155 -10.3839669009173 -8.16313805146034 rna
X7.155 -13.5951123019183 -7.99216522736366 rna
X8.155 2.18628480234501 -2.55698480171974 rna
X9.155 9.71503402986881 3.31481490569298 rna
X10.155 -1.78837428292873 -5.20102753205116 rna
X11.155 -2.29181919297817 -5.30902733368691 rna
X12.155 -9.28932903012875 -7.60230364365395 rna
X13.155 -1.50005296668652 -4.86623777909096 rna
X14.155 -13.2954039355243 -7.76361050171669 rna
X15.155 -3.4641513606036 -5.33754314942177 rna
X16.155 -1.80622694692257 -5.13181366486366 rna
X17.155 -1.53402016362789 -4.49701609177407 rna
X18.155 -14.3291334887469 -7.98180641693886 rna
X19.155 -0.811220847579269 -4.53748549980934 rna
X20.155 -12.0030474444354 -7.99031414551552 rna
X21.155 -1.49530515870693 17.7811511559982 rna
X22.155 9.49921657839176 3.44202599959556 rna
X23.155 -0.36164600453022 -3.6777721838456 rna
X24.155 -3.61343119344357 -5.75817455811318 rna
X25.155 -1.77521035871151 -5.28638710541542 rna
X26.155 7.89037563600895 0.754912833740156 rna
X27.155 5.32942821779606 -0.839473594854433 rna
X28.155 -14.7033638735736 -8.1487285093766 rna
X29.155 1.85312464037296 -2.28905250592049 rna
X30.155 5.87589123049137 -0.523627345393259 rna
X31.155 6.01971533098576 15.3463576837081 rna
X32.155 -11.2887339373553 -8.23064579529579 rna
X33.155 -0.220198102804451 -3.14802517456825 rna
X34.155 6.69572737017033 0.0646557016867808 rna
X35.155 -5.16904685697201 -6.09724201721962 rna
X36.155 -1.09882066449764 -4.9700552420121 rna
X37.155 -9.41349742612484 -8.12018885178383 rna
X38.155 -3.6766962786639 -5.90535893006142 rna
X39.155 6.27925970354435 -0.493107383082468 rna
X40.155 -1.9653229495013 17.7708285851974 rna
X41.155 9.25869896211979 2.75710974173729 rna
X42.155 -0.828748636456756 -3.63135327858742 rna
X43.155 -10.6307034274066 -7.90316404862221 rna
X44.155 2.29295351305363 -2.6962310270768 rna
X45.155 -3.45824668607357 -5.81442322296913 rna
X46.155 3.13674952783939 -2.12399127049263 rna
X47.155 4.67943861284611 -1.39703394932564 rna
X48.155 -10.5956425448382 -7.90256466431435 rna
X49.155 6.92889168062565 0.108112732936781 rna
X0.157 2.05047681131718 -2.87425126595314 rna
X1.156 -1.03808627328518 -4.09468569321449 rna
X2.156 -12.7157225390399 -8.00083365006264 rna
X3.156 -2.72500107488277 -5.57742180390175 rna
X4.156 -5.61199567517879 -5.84986176056679 rna
X5.156 -10.9066357394183 -7.95493044419106 rna
X6.156 -14.3909897585833 -8.06082024140175 rna
X7.156 -14.8145622988665 -8.10663666291054 rna
X8.156 8.25723602571842 1.10500512557213 rna
X9.156 -0.679128680887251 -4.2217072443467 rna
X10.156 -4.89837835034969 -5.8534838156205 rna
X11.156 -0.968655564399986 -4.62323965592201 rna
X12.156 -1.68720076284054 -4.81801332993324 rna
X13.156 -9.41818378171566 -7.99116863770302 rna
X14.156 -10.1877798815692 -7.75076832337197 rna
X15.156 0.747831485656472 -3.12464394135292 rna
X16.156 -2.2966583748782 -5.37236465973671 rna
X17.156 -1.2663917323077 -4.91443647904213 rna
X18.156 9.78358604708073 3.95282111602012 rna
X19.156 -2.68279741010311 -5.3864017919999 rna
X20.156 -1.95354542932156 -5.08775200409706 rna
X21.156 -1.77546332082394 -5.21811403794106 rna
X22.156 -4.61710927686337 -6.05415119690712 rna
X23.156 -1.73643109998348 -4.33540119690712 rna
X24.156 -7.41701076230648 -6.42281164688881 rna
X25.156 -14.6010718127215 -8.08037581009682 rna
X26.156 -3.39228890142086 -5.6914645628434 rna
X27.156 -1.71432314118984 -4.80438675446327 rna
X28.156 5.46857454576847 -0.614754137526114 rna
X29.156 7.71221782961246 14.9127772851485 rna
X30.156 -1.97688410482052 17.7774814172286 rna
X31.156 -1.92149982652309 -5.32685627503212 rna
X32.156 1.33120622434971 -2.44859947724159 rna
X33.156 1.88314368524906 -2.38874926132973 rna
X34.156 -6.8039746066058 -6.74763693375405 rna
X35.156 -2.81305167874935 -5.38235249085243 rna
X36.156 -7.29687879285458 -6.8023511366349 rna
X37.156 -11.0052571078265 -7.8637696699601 rna
X38.156 -7.31498286924007 -6.34729542298134 rna
X39.156 -7.53506801328304 -6.5601169065934 rna
X40.156 5.13189604082462 -0.996477861831743 rna
X41.156 -9.8961262484515 -8.16601337952431 rna
X42.156 -4.93476865491512 18.7602447076339 rna
X43.156 -1.26649514636639 -4.86426558060463 rna
X44.156 -2.18288717469814 -5.4416128591996 rna
X45.156 -13.8867430468524 -8.14809526963051 rna
X46.156 6.07104685106632 -0.333827604482729 rna
X47.156 -0.457340412350921 -3.80056871933754 rna
X48.156 3.90536978044865 -1.91424538655098 rna
X49.156 2.31878211298344 -2.6915980772477 rna
X0.158 -10.0253882189715 -7.91109432740029 rna
X1.157 -3.46854994496944 -5.48731483979042 rna
X2.157 4.943923972038 -1.08601381344612 rna
X3.157 2.85075547495243 -2.31491281552132 rna
X4.157 2.24630596437809 -2.65743567509468 rna
X5.157 -5.83030507764462 18.5929053826827 rna
X6.157 0.186050734904976 -3.2964462236863 rna
X7.157 -7.18692205152157 -6.41288914246376 rna
X8.157 8.04783012667057 0.900758723785322 rna
X9.157 2.32060553827641 -2.49635114235695 rna
X10.157 6.3774013737714 -0.109484632442553 rna
X11.157 -0.196463741871147 -3.80822433991249 rna
X12.157 8.41655113497135 1.36313710646812 rna
X13.157 -0.0476164003336713 -3.11088289780434 rna
X14.157 8.58360721865055 1.63706479506676 rna
X15.157 -3.03226421079281 -5.79773726029213 rna
X16.157 -10.8284764071429 -8.30091442627724 rna
X17.157 -14.4027685900653 -8.04074968857582 rna
X18.157 -13.8268217822039 -8.04401363892372 rna
X19.157 -14.6537995120013 -8.11071457428749 rna
X20.157 6.76492454805729 0.0843444271582774 rna
X21.157 -2.42316899499538 17.8521464868087 rna
X22.157 6.71042349138615 14.9920629067916 rna
X23.157 -12.7320236941302 -7.98637976212319 rna
X24.157 -2.87786028585079 -5.32294621033486 rna
X25.157 -0.944424547764091 -4.42176856560524 rna
X26.157 -7.43825290403011 -6.57396378083046 rna
X27.157 -0.903750487180977 -3.6269053415757 rna
X28.157 -15.3443712969744 -9.04085983795937 rna
X29.157 -6.75445935926083 -6.83209003968056 rna
X30.157 4.4079075078046 -1.670600254963 rna
X31.157 -2.15504667958858 -4.68025197548683 rna
X32.157 -12.9750380297625 -7.99646629853066 rna
X33.157 -5.02887437543514 18.8122657342452 rna
